*******************************************************************************
JPL/HORIZONS              67P/Churyumov-Gerasimenko        2023-Mar-06 17:35:01
Rec #:90000697 (+COV) Soln.date: 2023-Jan-17_10:30:45   # obs: 7133 (2013-2022)
 
IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):
 
  EPOCH=  2457691.5 ! 2016-Oct-30.0000000 (TDB)    RMSW= n.a.
   EC= .6419142432787543   QR= 1.240472505873183   TP= 2457247.9181367746
   OM= 50.04561279541581   W= 12.83931267126669    IN= 7.052951527506115
   A= 3.464177177085648    MA= 67.80749654588392   ADIST= 5.687881848298113
   PER= 6.4477523207981    N= .152863546           ANGMOM= .024549929
   DAN= 1.25272            DDN= 5.44388            L= 62.7909565
   B= 1.5635283            MOID= .254401           TP= 2015-Aug-13.4181367746
 
Comet physical (GM= km^3/s^2; RAD= km):
   GM= 6.622E-7            RAD= 1.7
   M1=  12.8     M2=  n.a.     k1=  8.     k2= n.a.     PHCOF= n.a.
 
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au):
   AMRAT=  0.                                      DT=  0.
   A1= 6.253191828728E-10  A2= -9.530938230455E-11 A3= 0.
 Standard model:
   ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808
 
COMET comments 
1: soln ref.= JPL#K212/38, data arc: 2013-04-17 to 2022-05-28
2: k1=8.;
*******************************************************************************


*******************************************************************************
Ephemeris / WWW_USER Mon Mar  6 17:35:01 2023 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: 67P/Churyumov-Gerasimenko       {source: JPL#K212/38}
Center body name: Earth (399)                     {source: DE441}
Center-site name: GEOCENTRIC
*******************************************************************************
Start time      : A.D. 2023-Mar-07 00:00:00.0000 UT      
Stop  time      : A.D. 2024-Mar-07 00:00:00.0000 UT      
Step-size       : 1440 minutes
*******************************************************************************
Target pole/equ : undefined
Target radii    : 1.7 km                                                       
Center geodetic : 0.0, 0.0, -6378.137             {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : ITRF93                          {East-longitude positive}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}       
Target primary  : Sun
Vis. interferer : MOON (R_eq= 1737.400) km        {source: DE441}
Rel. light bend : Sun                             {source: DE441}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Small-body perts: Yes                             {source: SB441-N16}
Atmos refraction: NO (AIRLESS)
RA format       : HMS
Time format     : CAL 
Calendar mode   : Mixed Julian/Gregorian
EOP file        : eop.230306.p230529                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2023-MAR-06. PREDICTS-> 2023-MAY-28
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass (>38.000=NO), Daylight (NO )
Table cut-offs 2: Solar elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table cut-offs 3: RA/DEC angular rate (     0.0=NO )                           
Table format    : Comma Separated Values (spreadsheet)
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
  EPOCH=  2457691.5 ! 2016-Oct-30.0000000 (TDB)    RMSW= n.a.                  
   EC= .6419142432787543   QR= 1.240472505873183   TP= 2457247.9181367746      
   OM= 50.04561279541581   W= 12.83931267126669    IN= 7.052951527506115       
  Equivalent ICRF heliocentric cartesian coordinates (au, au/d):
   X=-3.671444539611959E+00  Y=-1.497762385991873E+00  Z=-4.027133458856754E-01
  VX=-2.291930438111897E-03 VY=-6.813786631688840E-03 VZ=-3.374841349586171E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
   GM= 6.622E-7            RAD= 1.7                                            
   M1=  12.8     M2=  n.a.     k1=  8.     k2= n.a.     PHCOF= n.a.            
Comet non-gravitational force model (AMRAT=m^2/kg;A1-A3=au/d^2;DT=days;R0=au): 
   AMRAT=  0.                                      DT=  0.                     
   A1= 6.253191828728E-10  A2= -9.530938230455E-11 A3= 0.                      
 Standard model:                                                               
   ALN=  .1112620426   NK=  4.6142   NM=  2.15     NN=  5.093    R0=  2.808    
*************************************************************************************************************************************************************************************
 Date__(UT)__HR:MN, , , R.A._(ICRF), DEC__(ICRF),    T-mag,  N-mag,             delta,     deldot,     S-O-T,/r,     S-T-O,  Sky_motion, Sky_mot_PA, RelVel-ANG, Lun_Sky_Brt  sky_SNR
 2023-Sep-22 00:00, , , 13 50 46.33, -11 21 25.9,   22.206,   n.a.,  5.81672919407252, 19.3875212,   31.3410,/T,    6.0141,   0.4910756,  111.51971,  29.310287,        n.a.     n.a.
 2023-Sep-23 00:00, , , 13 51 31.14, -11 25 46.2,   22.212,   n.a.,  5.82782838789386, 19.0482265,   30.5597,/T,    5.8732,   0.4928502,  111.47458,  28.746948,        n.a.     n.a.
 2023-Sep-24 00:00, , , 13 52 16.13, -11 30 06.9,   22.218,   n.a.,  5.83873101027905, 18.7068315,   29.7787,/T,    5.7316,   0.4945606,  111.42933,  28.184621,        n.a.     n.a.
 2023-Sep-25 00:00, , , 13 53 01.29, -11 34 27.9,   22.224,   n.a.,  5.84943589624120, 18.3634984,   28.9979,/T,    5.5892,   0.4962090,  111.38397,  27.623310,        n.a.     n.a.
 2023-Sep-26 00:00, , , 13 53 46.64, -11 38 49.3,   22.230,   n.a.,  5.85994196568588, 18.0183556,   28.2172,/T,    5.4462,   0.4977984,  111.33852,  27.062955,        n.a.     n.a.
 2023-Sep-27 00:00, , , 13 54 32.15, -11 43 11.0,   22.236,   n.a.,  5.87024819770640, 17.6714763,   27.4367,/T,    5.3024,   0.4993317,  111.29300,  26.503416,        n.a.     n.a.
 2023-Sep-28 00:00, , , 13 55 17.82, -11 47 32.9,   22.242,   n.a.,  5.88035359341188, 17.3228613,   26.6563,/T,    5.1579,   0.5008124,  111.24743,  25.944461,        n.a.     n.a.
 2023-Sep-29 00:00, , , 13 56 03.65, -11 51 55.1,   22.248,   n.a.,  5.89025713195878, 16.9724346,   25.8760,/T,    5.0128,   0.5022434,  111.20183,  25.385784,        n.a.     n.a.
 2023-Sep-30 00:00, , , 13 56 49.64, -11 56 17.4,   22.254,   n.a.,  5.89995772923605, 16.6200571,   25.0956,/T,    4.8671,   0.5036268,  111.15620,  24.827036,        n.a.     n.a.
 2023-Oct-01 00:00, , , 13 57 35.78, -12 00 40.0,   22.259,   n.a.,  5.90945421001133, 16.2655583,   24.3153,/T,    4.7207,   0.5049637,  111.11055,  24.267876,        n.a.     n.a.
 2023-Oct-02 00:00, , , 13 58 22.07, -12 05 02.7,   22.265,   n.a.,  5.91874530030471, 15.9087727,   23.5348,/T,    4.5738,   0.5062539,  111.06485,  23.708013,        n.a.     n.a.
 2023-Oct-03 00:00, , , 13 59 08.49, -12 09 25.5,   22.270,   n.a.,  5.92782963932338, 15.5495689,   22.7543,/T,    4.4263,   0.5074965,  111.01911,  23.147231,        n.a.     n.a.
 2023-Oct-04 00:00, , , 13 59 55.06, -12 13 48.4,   22.275,   n.a.,  5.93670580406888, 15.1878638,   21.9736,/T,    4.2782,   0.5086900,  110.97331,  22.585394,        n.a.     n.a.
 2023-Oct-05 00:00, , , 14 00 41.76, -12 18 11.4,   22.281,   n.a.,  5.94537233785378, 14.8236230,   21.1928,/T,    4.1296,   0.5098326,  110.92743,  22.022426,        n.a.     n.a.
 2023-Oct-06 00:00, , , 14 01 28.60, -12 22 34.4,   22.286,   n.a.,  5.95382777602018, 14.4568516,   20.4118,/T,    3.9805,   0.5109228,  110.88145,  21.458298,        n.a.     n.a.
 2023-Oct-07 00:00, , , 14 02 15.55, -12 26 57.4,   22.291,   n.a.,  5.96207066568442, 14.0875833,   19.6305,/T,    3.8309,   0.5119590,  110.83536,  20.893003,        n.a.     n.a.
 2023-Oct-08 00:00, , , 14 03 02.63, -12 31 20.4,   22.296,   n.a.,  5.97009957927716, 13.7158706,   18.8490,/T,    3.6809,   0.5129398,  110.78915,  20.326549,        n.a.     n.a.
 2023-Oct-09 00:00, , , 14 03 49.82, -12 35 43.3,   22.301,   n.a.,  5.97791312327961, 13.3417782,   18.0673,/T,    3.5303,   0.5138641,  110.74280,  19.758950,        n.a.     n.a.
 2023-Oct-10 00:00, , , 14 04 37.12, -12 40 06.1,   22.305,   n.a.,  5.98550994408615, 12.9653793,   17.2853,/T,    3.3794,   0.5147308,  110.69630,  19.190222,        n.a.     n.a.
 2023-Oct-11 00:00, , , 14 05 24.53, -12 44 28.8,   22.310,   n.a.,  5.99288873281613, 12.5867557,   16.5030,/T,    3.2281,   0.5155387,  110.64965,  18.620386,        n.a.     n.a.
 2023-Oct-12 00:00, , , 14 06 12.04, -12 48 51.3,   22.315,   n.a.,  6.00004823050844, 12.2059990,   15.7204,/T,    3.0763,   0.5162868,  110.60283,  18.049472,        n.a.     n.a.
 2023-Oct-13 00:00, , , 14 06 59.64, -12 53 13.6,   22.319,   n.a.,  6.00698723463410, 11.8232133,   14.9375,/T,    2.9243,   0.5169742,  110.55583,  17.477523,        n.a.     n.a.
 2023-Oct-14 00:00, , , 14 07 47.33, -12 57 35.7,   22.324,   n.a.,  6.01370460731058, 11.4385189,   14.1542,/T,    2.7719,   0.5175998,  110.50864,  16.904598,        n.a.     n.a.
 2023-Oct-15 00:00, , , 14 08 35.10, -13 01 57.5,   22.328,   n.a.,  6.02019928502661, 11.0520534,   13.3706,/T,    2.6192,   0.5181628,  110.46127,  16.330773,        n.a.     n.a.
 2023-Oct-16 00:00, , , 14 09 22.96, -13 06 19.0,   22.332,   n.a.,  6.02647028914734, 10.6639729,   12.5867,/T,    2.4662,   0.5186625,  110.41372,  15.756143,        n.a.     n.a.
 2023-Oct-17 00:00, , , 14 10 10.88, -13 10 40.2,   22.336,   n.a.,  6.03251673607140, 10.2744499,   11.8024,/T,    2.3130,   0.5190984,  110.36597,  15.180816,        n.a.     n.a.
 2023-Oct-18 00:00, , , 14 10 58.87, -13 15 01.0,   22.340,   n.a.,  6.03833784575918,  9.8836698,   11.0178,/T,    2.1596,   0.5194705,  110.31805,  14.604908,        n.a.     n.a.
 2023-Oct-19 00:00, , , 14 11 46.92, -13 19 21.3,   22.344,   n.a.,  6.04393294747636,  9.4918246,   10.2327,/T,    2.0059,   0.5197789,  110.26996,  14.028539,        n.a.     n.a.
 2023-Oct-20 00:00, , , 14 12 35.03, -13 23 41.3,   22.348,   n.a.,  6.04930148190131,  9.0991069,    9.4473,/T,    1.8521,   0.5200245,  110.22172,  13.451815,        n.a.     n.a.
 2023-Oct-21 00:00, , , 14 13 23.19, -13 28 00.7,   22.352,   n.a.,  6.05444299903025,  8.7057015,    8.6616,/T,    1.6981,   0.5202083,  110.17336,  12.874830,        n.a.     n.a.
 2023-Oct-22 00:00, , , 14 14 11.38, -13 32 19.7,   22.356,   n.a.,  6.05935715138558,  8.3117769,    7.8754,/T,    1.5441,   0.5203319,  110.12489,  12.297648,        n.a.     n.a.
 2023-Oct-23 00:00, , , 14 14 59.62, -13 36 38.1,   22.359,   n.a.,  6.06404368185657,  7.9174757,    7.0887,/T,    1.3899,   0.5203974,  110.07635,  11.720294,        n.a.     n.a.
 2023-Oct-24 00:00, , , 14 15 47.89, -13 40 55.9,   22.363,   n.a.,  6.06850240530752,  7.5229027,    6.3017,/T,    1.2356,   0.5204070,  110.02775,  11.142740,        n.a.     n.a.
 2023-Oct-25 00:00, , , 14 16 36.19, -13 45 13.1,   22.366,   n.a.,  6.07273318335732,  7.1281131,    5.5142,/T,    1.0813,   0.5203634,  109.97913,  10.564890,        n.a.     n.a.
 2023-Oct-26 00:00, , , 14 17 24.51, -13 49 29.7,   22.370,   n.a.,  6.07673589298998,  6.7331039,    4.7262,/T,    0.9270,   0.5202690,  109.93049,  9.9865762,        n.a.     n.a.
 2023-Oct-27 00:00, , , 14 18 12.85, -13 53 45.7,   22.373,   n.a.,  6.08051039200662,  6.3378123,    3.9378,/T,    0.7726,   0.5201261,  109.88187,  9.4075566,        n.a.     n.a.
 2023-Oct-28 00:00, , , 14 19 01.21, -13 58 01.0,   22.376,   n.a.,  6.08405648697908,  5.9421265,    3.1489,/T,    0.6183,   0.5199361,  109.83327,  8.8275360,        n.a.     n.a.
 2023-Oct-29 00:00, , , 14 19 49.57, -14 02 15.5,   22.379,   n.a.,  6.08737391064516,  5.5459071,    2.3595,/T,    0.4641,   0.5196998,  109.78470,  8.2461969,        n.a.     n.a.
 2023-Oct-30 00:00, , , 14 20 37.94, -14 06 29.4,   22.382,   n.a.,  6.09046231410149,  5.1490155,    1.5700,/T,    0.3099,   0.5194169,  109.73616,  7.6632407,        n.a.     n.a.
 2023-Oct-31 00:00, , , 14 21 26.31, -14 10 42.5,   22.385,   n.a.,  6.09332127488472,  4.7513391,    0.7818,/T,    0.1562,   0.5190863,  109.68762,  7.0784415,        n.a.     n.a.
 2023-Nov-01 00:00, , , 14 22 14.68, -14 14 54.9,   22.388,   n.a.,  6.09595031724175,  4.3528075,    0.0953,/L,    0.0182,   0.5187066,  109.63916,  6.4913451,        n.a.     n.a.
 2023-Nov-02 00:00, , , 14 23 03.04, -14 19 06.5,   22.391,   n.a.,  6.09834893811458,  3.9533965,    0.8140,/L,    0.1539,   0.5182757,  109.59070,  5.9020292,        n.a.     n.a.
 2023-Nov-03 00:00, , , 14 23 51.38, -14 23 17.2,   22.393,   n.a.,  6.10051663257257,  3.5531224,    1.6046,/L,    0.3074,   0.5177917,  109.54220,  5.3106004,        n.a.     n.a.
 2023-Nov-04 00:00, , , 14 24 39.71, -14 27 27.2,   22.396,   n.a.,  6.10245291467865,  3.1520328,    2.3978,/L,    0.4610,   0.5172528,  109.49370,  4.7167684,        n.a.     n.a.
 2023-Nov-05 00:00, , , 14 25 28.02, -14 31 36.2,   22.398,   n.a.,  6.10415733244365,  2.7501961,    3.1923,/L,    0.6145,   0.5166576,  109.44519,  4.1205370,        n.a.     n.a.
 2023-Nov-06 00:00, , , 14 26 16.29, -14 35 44.4,   22.401,   n.a.,  6.10562947749587,  2.3476940,    3.9877,/L,    0.7679,   0.5160046,  109.39667,  3.5218965,        n.a.     n.a.
 2023-Nov-07 00:00, , , 14 27 04.53, -14 39 51.7,   22.403,   n.a.,  6.10686899109560,  1.9446161,    4.7842,/L,    0.9210,   0.5152924,  109.34812,  2.9208381,        n.a.     n.a.
 2023-Nov-08 00:00, , , 14 27 52.73, -14 43 58.0,   22.405,   n.a.,  6.10787556839147,  1.5410594,    5.5815,/L,    1.0740,   0.5145197,  109.29956,  2.3173558,        n.a.     n.a.
 2023-Nov-09 00:00, , , 14 28 40.89, -14 48 03.3,   22.407,   n.a.,  6.10864896267112,  1.1371288,    6.3798,/L,    1.2267,   0.5136853,  109.25097,  1.7114499,        n.a.     n.a.
 2023-Nov-10 00:00, , , 14 29 28.99, -14 52 07.7,   22.409,   n.a.,  6.10918899101833,  0.7329409,    7.1790,/L,    1.3791,   0.5127878,  109.20236,  1.1031323,        n.a.     n.a.
 2023-Nov-11 00:00, , , 14 30 17.04, -14 56 11.0,   22.411,   n.a.,  6.10949554231188,  0.3286285,    7.9791,/L,    1.5311,   0.5118260,  109.15373,  0.4924338,        n.a.     n.a.
 2023-Nov-12 00:00, , , 14 31 05.02, -15 00 13.3,   22.413,   n.a.,  6.10956858785856, -0.0756551,    8.7801,/L,    1.6829,   0.5107988,  109.10508,  -0.120589,        n.a.     n.a.
 2023-Nov-13 00:00, , , 14 31 52.93, -15 04 14.4,   22.415,   n.a.,  6.10940819411624, -0.4797335,    9.5820,/L,    1.8343,   0.5097049,  109.05642,  -0.735851,        n.a.     n.a.
 2023-Nov-14 00:00, , , 14 32 40.77, -15 08 14.5,   22.417,   n.a.,  6.10901453600815, -0.8834080,   10.3849,/L,    1.9852,   0.5085437,  109.00777,  -1.353233,        n.a.     n.a.
 2023-Nov-15 00:00, , , 14 33 28.52, -15 12 13.4,   22.418,   n.a.,  6.10838790850084, -1.2864629,   11.1887,/L,    2.1358,   0.5073148,  108.95913,  -1.972593,        n.a.     n.a.
 2023-Nov-16 00:00, , , 14 34 16.18, -15 16 11.2,   22.420,   n.a.,  6.10752873377090, -1.6886752,   11.9935,/L,    2.2859,   0.5060185,  108.91055,  -2.593777,        n.a.     n.a.
 2023-Nov-17 00:00, , , 14 35 03.74, -15 20 07.7,   22.421,   n.a.,  6.10643756169789, -2.0898281,   12.7992,/L,    2.4356,   0.5046553,  108.86204,  -3.216630,        n.a.     n.a.
 2023-Nov-18 00:00, , , 14 35 51.21, -15 24 03.0,   22.423,   n.a.,  6.10511506255109, -2.4897237,   13.6058,/L,    2.5847,   0.5032266,  108.81365,  -3.841023,        n.a.     n.a.
 2023-Nov-19 00:00, , , 14 36 38.56, -15 27 57.1,   22.424,   n.a.,  6.10356201216080, -2.8881959,   14.4134,/L,    2.7333,   0.5017342,  108.76539,  -4.466859,        n.a.     n.a.
 2023-Nov-20 00:00, , , 14 37 25.80, -15 31 49.8,   22.425,   n.a.,  6.10177927100612, -3.2851191,   15.2219,/L,    2.8814,   0.5001800,  108.71732,  -5.094095,        n.a.     n.a.
 2023-Nov-21 00:00, , , 14 38 12.91, -15 35 41.3,   22.426,   n.a.,  6.09976775917005, -3.6804131,   16.0314,/L,    3.0288,   0.4985661,  108.66946,  -5.722743,        n.a.     n.a.
 2023-Nov-22 00:00, , , 14 38 59.90, -15 39 31.5,   22.427,   n.a.,  6.09752842912064, -4.0740459,   16.8419,/L,    3.1757,   0.4968949,  108.62184,  -6.352881,        n.a.     n.a.
 2023-Nov-23 00:00, , , 14 39 46.76, -15 43 20.3,   22.428,   n.a.,  6.09506223820362, -4.4660321,   17.6533,/L,    3.3220,   0.4951680,  108.57448,  -6.984649,        n.a.     n.a.
 2023-Nov-24 00:00, , , 14 40 33.48, -15 47 07.8,   22.429,   n.a.,  6.09237012295801, -4.8564280,   18.4659,/L,    3.4676,   0.4933872,  108.52742,  -7.618251,        n.a.     n.a.
 2023-Nov-25 00:00, , , 14 41 20.05, -15 50 53.8,   22.429,   n.a.,  6.08945297787929, -5.2453207,   19.2794,/L,    3.6125,   0.4915533,  108.48065,  -8.253939,        n.a.     n.a.
 2023-Nov-26 00:00, , , 14 42 06.48, -15 54 38.5,   22.430,   n.a.,  6.08631164157460, -5.6328137,   20.0941,/L,    3.7567,   0.4896665,  108.43420,  -8.891998,        n.a.     n.a.
 2023-Nov-27 00:00, , , 14 42 52.75, -15 58 21.8,   22.431,   n.a.,  6.08294689272702, -6.0190080,   20.9098,/L,    3.9003,   0.4877265,  108.38807,  -9.532725,        n.a.     n.a.
 2023-Nov-28 00:00, , , 14 43 38.86, -16 02 03.6,   22.431,   n.a.,  6.07935945662448, -6.4039848,   21.7267,/L,    4.0431,   0.4857320,  108.34228,  -10.17640,        n.a.     n.a.
 2023-Nov-29 00:00, , , 14 44 24.81, -16 05 44.0,   22.431,   n.a.,  6.07555002068449, -6.7877925,   22.5448,/L,    4.1851,   0.4836815,  108.29681,  -10.82327,        n.a.     n.a.
 2023-Nov-30 00:00, , , 14 45 10.59, -16 09 23.0,   22.432,   n.a.,  6.07151925544548, -7.1704407,   23.3641,/L,    4.3264,   0.4815730,  108.25168,  -11.47353,        n.a.     n.a.
 2023-Dec-01 00:00, , , 14 45 56.19, -16 13 00.4,   22.432,   n.a.,  6.06726783678736, -7.5519020,   24.1847,/L,    4.4668,   0.4794046,  108.20688,  -12.12733,        n.a.     n.a.
 2023-Dec-02 00:00, , , 14 46 41.60, -16 16 36.4,   22.432,   n.a.,  6.06279646583874, -7.9321178,   25.0065,/L,    4.6065,   0.4771743,  108.16241,  -12.78480,        n.a.     n.a.
 2023-Dec-03 00:00, , , 14 47 26.83, -16 20 10.8,   22.432,   n.a.,  6.05810588457094, -8.3110066,   25.8296,/L,    4.7452,   0.4748804,  108.11828,  -13.44601,        n.a.     n.a.
 2023-Dec-04 00:00, , , 14 48 11.86, -16 23 43.7,   22.432,   n.a.,  6.05319688670321, -8.6884718,   26.6540,/L,    4.8831,   0.4725211,  108.07450,  -14.11103,        n.a.     n.a.
 2023-Dec-05 00:00, , , 14 48 56.69, -16 27 15.1,   22.432,   n.a.,  6.04807032474329, -9.0644071,   27.4798,/L,    5.0201,   0.4700951,  108.03107,  -14.77991,        n.a.     n.a.
 2023-Dec-06 00:00, , , 14 49 41.30, -16 30 44.8,   22.432,   n.a.,  6.04272711463546, -9.4386994,   28.3069,/L,    5.1562,   0.4676007,  107.98801,  -15.45269,        n.a.     n.a.
 2023-Dec-07 00:00, , , 14 50 25.70, -16 34 13.0,   22.431,   n.a.,  6.03716823970216, -9.8112281,   29.1354,/L,    5.2913,   0.4650365,  107.94532,  -16.12943,        n.a.     n.a.
 2023-Dec-08 00:00, , , 14 51 09.88, -16 37 39.5,   22.431,   n.a.,  6.03139475550725,-10.1818630,   29.9653,/L,    5.4254,   0.4624012,  107.90302,  -16.81015,        n.a.     n.a.
 2023-Dec-09 00:00, , , 14 51 53.83, -16 41 04.4,   22.430,   n.a.,  6.02540779702384,-10.5504584,   30.7967,/L,    5.5585,   0.4596932,  107.86112,  -17.49487,        n.a.     n.a.
 2023-Dec-10 00:00, , , 14 52 37.54, -16 44 27.6,   22.430,   n.a.,  6.01920858901678,-10.9168479,   31.6294,/L,    5.6905,   0.4569111,  107.81964,  -18.18359,        n.a.     n.a.
 2023-Dec-11 00:00, , , 14 53 21.00, -16 47 49.1,   22.429,   n.a.,  6.01279845972673,-11.2808390,   32.4635,/L,    5.8215,   0.4540535,  107.77860,  -18.87625,        n.a.     n.a.
 2023-Dec-12 00:00, , , 14 54 04.21, -16 51 08.9,   22.429,   n.a.,  6.00617885667379,-11.6422113,   33.2991,/L,    5.9513,   0.4511195,  107.73804,  -19.57278,        n.a.     n.a.
 2023-Dec-13 00:00, , , 14 54 47.15, -16 54 26.9,   22.428,   n.a.,  5.99935136180976,-12.0007211,   34.1362,/L,    6.0801,   0.4481085,  107.69799,  -20.27302,        n.a.     n.a.
 2023-Dec-14 00:00, , , 14 55 29.83, -16 57 43.2,   22.427,   n.a.,  5.99231770187101,-12.3561134,   34.9747,/L,    6.2076,   0.4450207,  107.65849,  -20.97678,        n.a.     n.a.
 2023-Dec-15 00:00, , , 14 56 12.23, -17 00 57.7,   22.426,   n.a.,  5.98507974949326,-12.7081414,   35.8146,/L,    6.3340,   0.4418568,  107.61959,  -21.68386,        n.a.     n.a.
 2023-Dec-16 00:00, , , 14 56 54.35, -17 04 10.4,   22.425,   n.a.,  5.97763951216053,-13.0565886,   36.6560,/L,    6.4591,   0.4386185,  107.58136,  -22.39407,        n.a.     n.a.
 2023-Dec-17 00:00, , , 14 57 36.17, -17 07 21.3,   22.424,   n.a.,  5.96999910918195,-13.4012868,   37.4989,/L,    6.5829,   0.4353080,  107.54385,  -23.10723,        n.a.     n.a.
 2023-Dec-18 00:00, , , 14 58 17.69, -17 10 30.3,   22.422,   n.a.,  5.96216074028259,-13.7421264,   38.3432,/L,    6.7055,   0.4319275,  107.50711,  -23.82327,        n.a.     n.a.
 2023-Dec-19 00:00, , , 14 58 58.91, -17 13 37.5,   22.421,   n.a.,  5.95412665137040,-14.0790564,   39.1889,/L,    6.8268,   0.4284795,  107.47119,  -24.54217,        n.a.     n.a.
 2023-Dec-20 00:00, , , 14 59 39.81, -17 16 42.7,   22.420,   n.a.,  5.94589910281454,-14.4120759,   40.0361,/L,    6.9467,   0.4249659,  107.43614,  -25.26399,        n.a.     n.a.
 2023-Dec-21 00:00, , , 15 00 20.39, -17 19 46.1,   22.418,   n.a.,  5.93748034374761,-14.7412224,   40.8849,/L,    7.0652,   0.4213884,  107.40200,  -25.98886,        n.a.     n.a.
 2023-Dec-22 00:00, , , 15 01 00.64, -17 22 47.7,   22.417,   n.a.,  5.92887259379567,-15.0665585,   41.7351,/L,    7.1823,   0.4177480,  107.36880,  -26.71698,        n.a.     n.a.
 2023-Dec-23 00:00, , , 15 01 40.56, -17 25 47.2,   22.415,   n.a.,  5.92007803223158,-15.3881593,   42.5868,/L,    7.2980,   0.4140452,  107.33658,  -27.44858,        n.a.     n.a.
 2023-Dec-24 00:00, , , 15 02 20.14, -17 28 44.9,   22.413,   n.a.,  5.91109879403041,-15.7061013,   43.4402,/L,    7.4123,   0.4102798,  107.30537,  -28.18392,        n.a.     n.a.
 2023-Dec-25 00:00, , , 15 02 59.37, -17 31 40.7,   22.412,   n.a.,  5.90193697228109,-16.0204515,   44.2950,/L,    7.5251,   0.4064511,  107.27520,  -28.92328,        n.a.     n.a.
 2023-Dec-26 00:00, , , 15 03 38.25, -17 34 34.4,   22.410,   n.a.,  5.89259462636222,-16.3312581,   45.1516,/L,    7.6364,   0.4025580,  107.24609,  -29.66696,        n.a.     n.a.
 2023-Dec-27 00:00, , , 15 04 16.76, -17 37 26.3,   22.408,   n.a.,  5.88307379494124,-16.6385436,   46.0097,/L,    7.7462,   0.3985990,  107.21808,  -30.41520,        n.a.     n.a.
 2023-Dec-28 00:00, , , 15 04 54.91, -17 40 16.1,   22.406,   n.a.,  5.87337651228715,-16.9423005,   46.8696,/L,    7.8544,   0.3945723,  107.19119,  -31.16827,        n.a.     n.a.
 2023-Dec-29 00:00, , , 15 05 32.68, -17 43 04.0,   22.404,   n.a.,  5.86350482591297,-17.2424906,   47.7311,/L,    7.9610,   0.3904760,  107.16545,  -31.92637,        n.a.     n.a.
 2023-Dec-30 00:00, , , 15 06 10.07, -17 45 49.9,   22.402,   n.a.,  5.85346081349471,-17.5390482,   48.5945,/L,    8.0661,   0.3863083,  107.14090,  -32.68969,        n.a.     n.a.
 2023-Dec-31 00:00, , , 15 06 47.07, -17 48 33.8,   22.400,   n.a.,  5.84324659744221,-17.8318852,   49.4595,/L,    8.1695,   0.3820673,  107.11756,  -33.45838,        n.a.     n.a.
 2024-Jan-01 00:00, , , 15 07 23.67, -17 51 15.6,   22.397,   n.a.,  5.83286435627613,-18.1208963,   50.3264,/L,    8.2712,   0.3777514,  107.09550,  -34.23257,        n.a.     n.a.
 2024-Jan-02 00:00, , , 15 07 59.86, -17 53 55.4,   22.395,   n.a.,  5.82231633282423,-18.4059647,   51.1952,/L,    8.3713,   0.3733591,  107.07474,  -35.01236,        n.a.     n.a.
 2024-Jan-03 00:00, , , 15 08 35.64, -17 56 33.1,   22.392,   n.a.,  5.81160483996620,-18.6869651,   52.0658,/L,    8.4696,   0.3688889,  107.05535,  -35.79787,        n.a.     n.a.
 2024-Jan-04 00:00, , , 15 09 11.00, -17 59 08.8,   22.390,   n.a.,  5.80073226512893,-18.9637647,   52.9383,/L,    8.5661,   0.3643395,  107.03737,  -36.58919,        n.a.     n.a.
 2024-Jan-05 00:00, , , 15 09 45.93, -18 01 42.3,   22.387,   n.a.,  5.78970107497046,-19.2362213,   53.8127,/L,    8.6609,   0.3597094,  107.02088,  -37.38640,        n.a.     n.a.
 2024-Jan-06 00:00, , , 15 10 20.41, -18 04 13.8,   22.385,   n.a.,  5.77851382172148,-19.5041798,   54.6890,/L,    8.7538,   0.3549974,  107.00594,  -38.18959,        n.a.     n.a.
 2024-Jan-07 00:00, , , 15 10 54.45, -18 06 43.1,   22.382,   n.a.,  5.76717315245228,-19.7674659,   55.5673,/L,    8.8449,   0.3502021,  106.99263,  -38.99882,        n.a.     n.a.
 2024-Jan-08 00:00, , , 15 11 28.03, -18 09 10.3,   22.379,   n.a.,  5.75568182197024,-20.0258799,   56.4476,/L,    8.9341,   0.3453222,  106.98103,  -39.81411,        n.a.     n.a.
